기준_날짜,시간대,집계_기준,시작_대여소_ID,종료_대여소_ID,전체_이용_분,전체_이용_거리,온도,습도,강수량,station_id,station_role,year,month_sin,month_cos,is_restingday,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_sin,hour_cos,is_noon,is_rushhour,snow_flag
2025-02-27,11,출발시간,ST-2779,ST-1482,0 days 00:13:00,1505,6.0,30,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-02-27,11,출발시간,ST-2779,ST-1482,0 days 00:13:00,1505,6.0,30,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-02-27,11,출발시간,ST-467,ST-1482,0 days 00:05:00,537,6.0,30,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-02-27,11,출발시간,ST-467,ST-1482,0 days 00:05:00,537,6.0,30,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-02-27,12,출발시간,ST-1482,ST-180,0 days 00:31:00,5118,8.1,23,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1,0,0
2025-02-27,12,출발시간,ST-1482,ST-180,0 days 00:31:00,5118,8.1,23,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1,0,0
2025-02-27,12,출발시간,ST-1482,ST-467,0 days 00:04:00,540,8.1,23,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1,0,0
2025-02-27,12,출발시간,ST-1482,ST-467,0 days 00:04:00,540,8.1,23,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1,0,0
2025-02-27,12,출발시간,ST-460,ST-1482,0 days 00:20:00,2930,8.1,23,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1,0,0
2025-02-27,12,출발시간,ST-473,ST-1482,0 days 00:47:00,2026,8.1,23,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1,0,0
2025-02-27,12,출발시간,ST-473,ST-1482,0 days 00:47:00,2026,8.1,23,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1,0,0
2025-02-27,13,출발시간,ST-1035,ST-1482,0 days 01:07:00,3551,9.6,18,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-02-27,13,출발시간,ST-1035,ST-1482,0 days 01:07:00,3551,9.6,18,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-02-27,13,출발시간,ST-460,ST-1482,0 days 00:20:00,2930,9.6,18,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-02-27,14,출발시간,ST-1029,ST-1482,0 days 00:12:00,1780,10.4,15,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-27,14,출발시간,ST-1482,ST-1485,0 days 00:12:00,936,10.4,15,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-27,14,출발시간,ST-1482,ST-1485,0 days 00:12:00,936,10.4,15,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-27,14,출발시간,ST-1482,ST-475,0 days 01:23:00,3107,10.4,15,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-27,14,출발시간,ST-1482,ST-475,0 days 01:23:00,3107,10.4,15,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-27,15,출발시간,ST-1029,ST-1482,0 days 00:12:00,1780,10.5,18,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,1,0,0
2025-02-27,15,출발시간,ST-1482,ST-1482,0 days 00:52:00,5370,10.5,18,0.0,ST-1482,both,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,1,0,0
2025-02-27,15,출발시간,ST-1910,ST-1482,0 days 01:52:00,20210,10.5,18,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,1,0,0
2025-02-27,15,출발시간,ST-1910,ST-1482,0 days 01:52:00,20210,10.5,18,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,1,0,0
2025-02-27,16,출발시간,ST-1482,ST-1482,0 days 00:07:00,660,10.4,22,0.0,ST-1482,both,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-02-27,16,출발시간,ST-1482,ST-478,0 days 00:14:00,1720,10.4,22,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-02-27,16,출발시간,ST-1482,ST-478,0 days 00:14:00,1720,10.4,22,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-02-27,16,출발시간,ST-1754,ST-1482,0 days 01:04:00,9268,10.4,22,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-02-27,16,출발시간,ST-1754,ST-1482,0 days 01:04:00,9268,10.4,22,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-02-27,16,출발시간,ST-1828,ST-1482,0 days 01:36:00,2520,10.4,22,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-02-27,16,출발시간,ST-1828,ST-1482,0 days 01:36:00,2520,10.4,22,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-02-27,17,출발시간,ST-1482,ST-1485,0 days 00:04:00,731,8.6,42,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.9659258262890683,-0.25881904510252063,1,1,0
2025-02-27,17,출발시간,ST-1482,ST-1485,0 days 00:04:00,731,8.6,42,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.9659258262890683,-0.25881904510252063,1,1,0
2025-02-27,18,출발시간,ST-148,ST-1482,0 days 01:45:00,15919,5.5,41,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-02-27,18,출발시간,ST-1482,ST-2194,0 days 00:15:00,2150,5.5,41,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-02-27,18,출발시간,ST-1482,ST-2194,0 days 00:15:00,2150,5.5,41,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-02-27,18,출발시간,ST-194,ST-1482,0 days 00:46:00,7697,5.5,41,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-02-27,18,출발시간,ST-194,ST-1482,0 days 00:46:00,7697,5.5,41,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-02-27,18,출발시간,ST-2776,ST-1482,0 days 00:59:00,2837,5.5,41,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-02-27,18,출발시간,ST-2776,ST-1482,0 days 00:59:00,2837,5.5,41,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-02-27,18,출발시간,ST-3127,ST-1482,0 days 00:18:00,2516,5.5,41,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-02-27,18,출발시간,ST-3127,ST-1482,0 days 00:18:00,2516,5.5,41,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-02-27,18,출발시간,ST-33,ST-1482,0 days 00:22:00,3790,5.5,41,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-02-27,18,출발시간,ST-33,ST-1482,0 days 00:22:00,3790,5.5,41,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-02-27,19,출발시간,ST-148,ST-1482,0 days 01:45:00,15919,4.0,48,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-02-27,19,출발시간,ST-1482,ST-1479,0 days 00:12:00,1579,4.0,48,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-02-27,19,출발시간,ST-1482,ST-1479,0 days 00:12:00,1579,4.0,48,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-02-27,19,출발시간,ST-1482,ST-480,0 days 01:03:00,1340,4.0,48,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-02-27,19,출발시간,ST-1482,ST-480,0 days 01:03:00,1340,4.0,48,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-02-27,19,출발시간,ST-464,ST-1482,0 days 00:09:00,943,4.0,48,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-02-27,19,출발시간,ST-464,ST-1482,0 days 00:09:00,943,4.0,48,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-02-27,20,출발시간,ST-1482,ST-455,0 days 00:16:00,1730,3.2,53,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,1,0,0
2025-02-27,20,출발시간,ST-1482,ST-455,0 days 00:16:00,1730,3.2,53,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,1,0,0
2025-02-27,20,출발시간,ST-1482,ST-480,0 days 00:13:00,1550,3.2,53,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,1,0,0
2025-02-27,21,출발시간,ST-1032,ST-1482,0 days 00:10:00,1287,2.7,54,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0
2025-02-27,21,출발시간,ST-1032,ST-1482,0 days 00:10:00,1287,2.7,54,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0
2025-02-27,21,출발시간,ST-1482,ST-448,0 days 00:06:00,1032,2.7,54,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0
2025-02-27,21,출발시간,ST-1482,ST-448,0 days 00:06:00,1032,2.7,54,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0
2025-02-27,21,출발시간,ST-1482,ST-480,0 days 00:13:00,1550,2.7,54,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0
2025-02-27,22,출발시간,ST-455,ST-1482,0 days 00:13:00,1790,2.5,46,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384,1,0,0
2025-02-27,22,출발시간,ST-455,ST-1482,0 days 00:13:00,1790,2.5,46,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384,1,0,0
2025-02-27,22,출발시간,ST-459,ST-1482,0 days 00:08:00,852,2.5,46,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384,1,0,0
2025-02-27,22,출발시간,ST-459,ST-1482,0 days 00:08:00,852,2.5,46,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384,1,0,0
2025-02-27,23,출발시간,ST-1482,ST-464,0 days 00:08:00,910,2.3,44,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.25881904510252157,0.9659258262890681,1,0,0
2025-02-27,23,출발시간,ST-1482,ST-464,0 days 00:08:00,910,2.3,44,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,-0.25881904510252157,0.9659258262890681,1,0,0
2025-02-28,0,출발시간,ST-1482,ST-1485,0 days 00:06:00,780,2.2,45,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0
2025-02-28,0,출발시간,ST-1482,ST-1485,0 days 00:06:00,780,2.2,45,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0
2025-02-28,0,출발시간,ST-1482,ST-92,0 days 00:56:00,5637,2.2,45,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0
2025-02-28,0,출발시간,ST-1482,ST-92,0 days 00:56:00,5637,2.2,45,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0
2025-02-28,1,출발시간,ST-2824,ST-1482,0 days 00:15:00,1989,2.4,47,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,0,0,0
2025-02-28,1,출발시간,ST-2824,ST-1482,0 days 00:15:00,1989,2.4,47,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,0,0,0
2025-02-28,1,출발시간,ST-467,ST-1482,0 days 00:04:00,490,2.4,47,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,0,0,0
2025-02-28,1,출발시간,ST-467,ST-1482,0 days 00:04:00,490,2.4,47,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,0,0,0
2025-02-28,3,출발시간,ST-1482,ST-2264,0 days 00:13:00,2224,1.0,56,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.7071067811865475,0.7071067811865476,0,0,0
2025-02-28,3,출발시간,ST-1482,ST-2264,0 days 00:13:00,2224,1.0,56,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.7071067811865475,0.7071067811865476,0,0,0
2025-02-28,4,출발시간,ST-941,ST-1482,0 days 00:16:00,4388,1.5,57,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0,0,0
2025-02-28,4,출발시간,ST-941,ST-1482,0 days 00:16:00,4388,1.5,57,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0,0,0
2025-02-28,7,출발시간,ST-1482,ST-1828,0 days 00:26:00,2870,2.0,63,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.9659258262890683,-0.25881904510252063,0,1,0
2025-02-28,7,출발시간,ST-1482,ST-2776,0 days 00:09:00,1100,2.0,63,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.9659258262890683,-0.25881904510252063,0,1,0
2025-02-28,7,출발시간,ST-1482,ST-2776,0 days 00:09:00,1100,2.0,63,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.9659258262890683,-0.25881904510252063,0,1,0
2025-02-28,7,출발시간,ST-2262,ST-1482,0 days 00:04:00,830,2.0,63,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.9659258262890683,-0.25881904510252063,0,1,0
2025-02-28,7,출발시간,ST-2262,ST-1482,0 days 00:04:00,830,2.0,63,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.9659258262890683,-0.25881904510252063,0,1,0
2025-02-28,8,출발시간,ST-1482,ST-1029,0 days 00:07:00,1012,2.6,62,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-02-28,8,출발시간,ST-1482,ST-1029,0 days 00:07:00,1012,2.6,62,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-02-28,8,출발시간,ST-1482,ST-1828,0 days 00:26:00,2870,2.6,62,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-02-28,8,출발시간,ST-1484,ST-1482,0 days 00:47:00,530,2.6,62,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-02-28,8,출발시간,ST-1484,ST-1482,0 days 00:47:00,530,2.6,62,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-02-28,8,출발시간,ST-1493,ST-1482,0 days 00:11:00,1982,2.6,62,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-02-28,8,출발시간,ST-1493,ST-1482,0 days 00:11:00,1982,2.6,62,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-02-28,8,출발시간,ST-2194,ST-1482,0 days 00:15:00,2246,2.6,62,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-02-28,8,출발시간,ST-2194,ST-1482,0 days 00:15:00,2246,2.6,62,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-02-28,9,출발시간,ST-1035,ST-1482,0 days 01:21:00,4283,4.3,58,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0,1,0
2025-02-28,9,출발시간,ST-1035,ST-1482,0 days 01:21:00,4283,4.3,58,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0,1,0
2025-02-28,9,출발시간,ST-17,ST-1482,0 days 00:14:00,2479,4.3,58,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0,1,0
2025-02-28,9,출발시간,ST-17,ST-1482,0 days 00:14:00,2479,4.3,58,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0,1,0
2025-02-28,11,출발시간,ST-1032,ST-1482,0 days 00:07:00,968,6.2,54,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-02-28,11,출발시간,ST-1032,ST-1482,0 days 00:07:00,968,6.2,54,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-02-28,11,출발시간,ST-1482,ST-25,0 days 01:14:00,13540,6.2,54,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-02-28,11,출발시간,ST-1482,ST-25,0 days 01:14:00,13540,6.2,54,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-02-28,11,출발시간,ST-2262,ST-1482,0 days 00:09:00,1190,6.2,54,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-02-28,11,출발시간,ST-2262,ST-1482,0 days 00:09:00,1190,6.2,54,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-02-28,12,출발시간,ST-1482,ST-1331,0 days 00:18:00,2575,7.0,60,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,1,0,0
2025-02-28,13,출발시간,ST-1033,ST-1482,0 days 00:49:00,4965,7.9,66,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-02-28,13,출발시간,ST-1033,ST-1482,0 days 00:49:00,4965,7.9,66,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-02-28,13,출발시간,ST-1482,ST-2776,0 days 00:13:00,1100,7.9,66,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-02-28,13,출발시간,ST-1482,ST-2776,0 days 00:13:00,1100,7.9,66,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-02-28,13,출발시간,ST-453,ST-1482,0 days 00:37:00,2966,7.9,66,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-02-28,13,출발시간,ST-453,ST-1482,0 days 00:34:00,3443,7.9,66,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-02-28,14,출발시간,ST-1482,ST-1025,0 days 00:29:00,1375,8.9,70,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-28,14,출발시간,ST-1482,ST-1025,0 days 00:29:00,1375,8.9,70,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-28,14,출발시간,ST-1482,ST-2905,0 days 02:46:00,24305,8.9,70,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-28,14,출발시간,ST-1482,ST-480,0 days 00:10:00,1557,8.9,70,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-28,14,출발시간,ST-1482,ST-480,0 days 00:10:00,1557,8.9,70,0.0,ST-1482,start,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-28,14,출발시간,ST-1486,ST-1482,0 days 00:18:00,2332,8.9,70,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-28,14,출발시간,ST-1486,ST-1482,0 days 00:18:00,2332,8.9,70,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-28,14,출발시간,ST-2264,ST-1482,0 days 00:14:00,1857,8.9,70,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-28,14,출발시간,ST-2264,ST-1482,0 days 00:14:00,1857,8.9,70,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-02-28,14,출발시간,ST-478,ST-1482,0 days 00:09:00,1404,8.9,70,0.0,ST-1482,end,2025,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
