기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,대여소_ID,주소1,위도,경도
20240124,출발시간,2140.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,12.0,2158.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240125,도착시간,2335.0,ST-1023,진관동_016_1,X,,1.0,158.0,5524.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240125,출발시간,2050.0,ST-1023,진관동_016_1,X,,1.0,158.0,5524.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240125,출발시간,1235.0,ST-1023,진관동_016_1,ST-1489,진관동_047_1,1.0,85.0,20800.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240125,도착시간,1400.0,ST-1023,진관동_016_1,ST-1489,진관동_047_1,1.0,85.0,20800.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240127,도착시간,1610.0,ST-1023,진관동_016_1,ST-451,진관동_008_1,1.0,3.0,400.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240127,출발시간,1605.0,ST-1023,진관동_016_1,ST-451,진관동_008_1,1.0,3.0,400.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240128,도착시간,1615.0,ST-1023,진관동_016_1,ST-451,진관동_008_1,1.0,9.0,630.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240128,출발시간,1605.0,ST-1023,진관동_016_1,ST-451,진관동_008_1,1.0,9.0,630.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240128,도착시간,1425.0,ST-1023,진관동_016_1,ST-1329,진관동_031_1,1.0,69.0,12085.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240128,출발시간,1315.0,ST-1023,진관동_016_1,ST-1329,진관동_031_1,1.0,69.0,12085.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240129,출발시간,1800.0,ST-1023,진관동_016_1,ST-454,대조동_024_1,1.0,43.0,3740.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240129,도착시간,1840.0,ST-1023,진관동_016_1,ST-454,대조동_024_1,1.0,43.0,3740.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240130,출발시간,1725.0,ST-1023,진관동_016_1,ST-1329,진관동_031_1,1.0,4.0,414.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240130,도착시간,1725.0,ST-1023,진관동_016_1,ST-1329,진관동_031_1,1.0,4.0,414.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240131,도착시간,1420.0,ST-1023,진관동_016_1,ST-2260,진관동_001_2,1.0,17.0,2408.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240131,출발시간,1410.0,ST-1023,진관동_016_1,ST-476,진관동_069_3,1.0,17.0,1351.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240131,출발시간,1405.0,ST-1023,진관동_016_1,ST-2260,진관동_001_2,1.0,17.0,2408.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240131,도착시간,1430.0,ST-1023,진관동_016_1,ST-476,진관동_069_3,1.0,17.0,1351.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240201,도착시간,1545.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,22.0,2790.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240201,출발시간,1520.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,22.0,2790.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240201,도착시간,2125.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,12.0,2035.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240201,출발시간,2110.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,12.0,2035.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240202,도착시간,1800.0,ST-1023,진관동_016_1,ST-452,진관동_013_1,1.0,5.0,890.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240202,출발시간,1755.0,ST-1023,진관동_016_1,ST-452,진관동_013_1,1.0,5.0,890.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240207,도착시간,2340.0,ST-1023,진관동_016_1,ST-1480,진관동_108_2,1.0,4.0,880.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240207,출발시간,2335.0,ST-1023,진관동_016_1,ST-1480,진관동_108_2,1.0,4.0,880.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240209,출발시간,1605.0,ST-1023,진관동_016_1,ST-451,진관동_008_1,1.0,14.0,1239.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240209,도착시간,1620.0,ST-1023,진관동_016_1,ST-451,진관동_008_1,1.0,14.0,1239.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240210,도착시간,1640.0,ST-1023,진관동_016_1,ST-453,진관동_038_9,1.0,11.0,1352.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240210,출발시간,1630.0,ST-1023,진관동_016_1,ST-453,진관동_038_9,1.0,11.0,1352.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240210,도착시간,1720.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,0.0,0.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240210,출발시간,1720.0,ST-1023,진관동_016_1,ST-1024,진관동_108_1,1.0,26.0,2700.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240210,출발시간,1720.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,0.0,0.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240210,출발시간,1725.0,ST-1023,진관동_016_1,ST-1024,진관동_108_1,1.0,24.0,488.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240210,도착시간,1750.0,ST-1023,진관동_016_1,ST-1024,진관동_108_1,2.0,50.0,3188.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240211,출발시간,1515.0,ST-1023,진관동_016_1,ST-2260,진관동_001_2,1.0,18.0,2344.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
