보충시작시각,보충타입,필요_보충_대수,순부족_대수,총출발건수,총도착건수,레코드수,year,month,day,weekday,is_weekend,hour_block,month_sin,month_cos,weekday_sin,weekday_cos,prev_need_bikes,prev_net_shortage,prev_departures,prev_arrivals,rolling_need_3,rolling_dep_3,rolling_arr_3
2024-02-27 16:00:00,오후4시보충,3.0,0.0,15.0,15.0,30.0,2024,2,27,1,0,16,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2.0,0.0,10.0,10.0,1.6666666666666667,12.333333333333334,12.333333333333334
2024-02-28 04:00:00,새벽4시보충,2.0,0.0,7.0,7.0,14.0,2024,2,28,2,0,4,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,3.0,0.0,15.0,15.0,2.3333333333333335,15.0,15.333333333333334
2024-02-28 16:00:00,오후4시보충,3.0,0.0,17.0,17.0,34.0,2024,2,28,2,0,16,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,2.0,0.0,7.0,7.0,2.3333333333333335,10.666666666666666,10.666666666666666
2024-02-29 04:00:00,새벽4시보충,2.0,-1.0,5.0,6.0,10.0,2024,2,29,3,0,4,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,3.0,0.0,17.0,17.0,2.6666666666666665,13.0,13.0
2024-02-29 16:00:00,오후4시보충,1.0,0.0,14.0,14.0,28.0,2024,2,29,3,0,16,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2.0,-1.0,5.0,6.0,2.3333333333333335,9.666666666666666,10.0
2024-03-01 04:00:00,새벽4시보충,2.0,0.0,5.0,5.0,10.0,2024,3,1,4,0,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.0,0.0,14.0,14.0,2.0,12.0,12.333333333333334
2024-03-01 16:00:00,오후4시보충,3.0,0.0,8.0,8.0,15.0,2024,3,1,4,0,16,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2.0,0.0,5.0,5.0,1.6666666666666667,8.0,8.333333333333334
2024-03-02 04:00:00,새벽4시보충,3.0,0.0,14.0,14.0,26.0,2024,3,2,5,1,4,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,3.0,0.0,8.0,8.0,2.0,9.0,9.0
2024-03-02 16:00:00,오후4시보충,1.0,0.0,6.0,6.0,12.0,2024,3,2,5,1,16,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,3.0,0.0,14.0,14.0,2.6666666666666665,9.0,9.0
2024-03-03 04:00:00,새벽4시보충,2.0,0.0,7.0,7.0,14.0,2024,3,3,6,1,4,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,0.0,6.0,6.0,2.3333333333333335,9.333333333333334,9.333333333333334
2024-03-03 16:00:00,오후4시보충,3.0,0.0,11.0,11.0,19.0,2024,3,3,6,1,16,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2.0,0.0,7.0,7.0,2.0,9.0,9.0
2024-03-04 04:00:00,새벽4시보충,3.0,0.0,14.0,14.0,26.0,2024,3,4,0,0,4,1.0,6.123233995736766e-17,0.0,1.0,3.0,0.0,11.0,11.0,2.0,8.0,8.0
2024-03-04 16:00:00,오후4시보충,3.0,0.0,19.0,19.0,37.0,2024,3,4,0,0,16,1.0,6.123233995736766e-17,0.0,1.0,3.0,0.0,14.0,14.0,2.6666666666666665,10.666666666666666,10.666666666666666
2024-03-05 04:00:00,새벽4시보충,3.0,0.0,12.0,12.0,22.0,2024,3,5,1,0,4,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,3.0,0.0,19.0,19.0,3.0,14.666666666666666,14.666666666666666
2024-03-05 16:00:00,오후4시보충,2.0,0.0,11.0,11.0,21.0,2024,3,5,1,0,16,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,3.0,0.0,12.0,12.0,3.0,15.0,15.0
2024-03-06 04:00:00,새벽4시보충,2.0,1.0,7.0,6.0,13.0,2024,3,6,2,0,4,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2.0,0.0,11.0,11.0,2.6666666666666665,14.0,14.0
2024-03-06 16:00:00,오후4시보충,2.0,-1.0,17.0,18.0,33.0,2024,3,6,2,0,16,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2.0,1.0,7.0,6.0,2.3333333333333335,10.0,9.666666666666666
2024-03-07 04:00:00,새벽4시보충,2.0,0.0,4.0,4.0,8.0,2024,3,7,3,0,4,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2.0,-1.0,17.0,18.0,2.0,11.666666666666666,11.666666666666666
2024-03-07 16:00:00,오후4시보충,3.0,0.0,11.0,11.0,22.0,2024,3,7,3,0,16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2.0,0.0,4.0,4.0,2.0,9.333333333333334,9.333333333333334
2024-03-08 04:00:00,새벽4시보충,2.0,1.0,7.0,6.0,11.0,2024,3,8,4,0,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,3.0,0.0,11.0,11.0,2.3333333333333335,10.666666666666666,11.0
2024-03-08 16:00:00,오후4시보충,1.0,-1.0,15.0,16.0,31.0,2024,3,8,4,0,16,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2.0,1.0,7.0,6.0,2.3333333333333335,7.333333333333333,7.0
2024-03-09 04:00:00,새벽4시보충,2.0,1.0,10.0,9.0,19.0,2024,3,9,5,1,4,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,-1.0,15.0,16.0,2.0,11.0,11.0
2024-03-09 16:00:00,오후4시보충,2.0,-1.0,14.0,15.0,29.0,2024,3,9,5,1,16,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,2.0,1.0,10.0,9.0,1.6666666666666667,10.666666666666666,10.333333333333334
2024-03-10 04:00:00,새벽4시보충,6.0,0.0,17.0,17.0,29.0,2024,3,10,6,1,4,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2.0,-1.0,14.0,15.0,1.6666666666666667,13.0,13.333333333333334
2024-03-10 16:00:00,오후4시보충,3.0,0.0,16.0,16.0,30.0,2024,3,10,6,1,16,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,6.0,0.0,17.0,17.0,3.3333333333333335,13.666666666666666,13.666666666666666
2024-03-11 04:00:00,새벽4시보충,3.0,0.0,9.0,9.0,16.0,2024,3,11,0,0,4,1.0,6.123233995736766e-17,0.0,1.0,3.0,0.0,16.0,16.0,3.6666666666666665,15.666666666666666,16.0
2024-03-11 16:00:00,오후4시보충,4.0,0.0,20.0,20.0,37.0,2024,3,11,0,0,16,1.0,6.123233995736766e-17,0.0,1.0,3.0,0.0,9.0,9.0,4.0,14.0,14.0
2024-03-12 04:00:00,새벽4시보충,2.0,0.0,7.0,7.0,14.0,2024,3,12,1,0,4,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,4.0,0.0,20.0,20.0,3.3333333333333335,15.0,15.0
2024-03-12 16:00:00,오후4시보충,2.0,0.0,8.0,8.0,16.0,2024,3,12,1,0,16,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2.0,0.0,7.0,7.0,3.0,12.0,12.0
2024-03-13 04:00:00,새벽4시보충,2.0,1.0,6.0,5.0,9.0,2024,3,13,2,0,4,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2.0,0.0,8.0,8.0,2.6666666666666665,11.666666666666666,11.666666666666666
2024-03-13 16:00:00,오후4시보충,3.0,-1.0,18.0,19.0,37.0,2024,3,13,2,0,16,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2.0,1.0,6.0,5.0,2.0,7.0,6.666666666666667
2024-03-14 04:00:00,새벽4시보충,2.0,0.0,6.0,6.0,12.0,2024,3,14,3,0,4,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,3.0,-1.0,18.0,19.0,2.3333333333333335,10.666666666666666,10.666666666666666
2024-03-14 16:00:00,오후4시보충,2.0,0.0,19.0,19.0,38.0,2024,3,14,3,0,16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2.0,0.0,6.0,6.0,2.3333333333333335,10.0,10.0
2024-03-15 04:00:00,새벽4시보충,2.0,0.0,11.0,11.0,22.0,2024,3,15,4,0,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2.0,0.0,19.0,19.0,2.3333333333333335,14.333333333333334,14.666666666666666
2024-03-15 16:00:00,오후4시보충,5.0,0.0,22.0,22.0,40.0,2024,3,15,4,0,16,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2.0,0.0,11.0,11.0,2.0,12.0,12.0
2024-03-16 04:00:00,새벽4시보충,4.0,1.0,23.0,22.0,39.0,2024,3,16,5,1,4,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,5.0,0.0,22.0,22.0,3.0,17.333333333333332,17.333333333333332
2024-03-16 16:00:00,오후4시보충,3.0,-1.0,16.0,17.0,30.0,2024,3,16,5,1,16,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,4.0,1.0,23.0,22.0,3.6666666666666665,18.666666666666668,18.333333333333332
2024-03-17 04:00:00,새벽4시보충,3.0,0.0,10.0,10.0,18.0,2024,3,17,6,1,4,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,3.0,-1.0,16.0,17.0,4.0,20.333333333333332,20.333333333333332
2024-03-17 16:00:00,오후4시보충,3.0,1.0,16.0,15.0,26.0,2024,3,17,6,1,16,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,3.0,0.0,10.0,10.0,3.3333333333333335,16.333333333333332,16.333333333333332
2024-03-18 04:00:00,새벽4시보충,4.0,0.0,10.0,10.0,16.0,2024,3,18,0,0,4,1.0,6.123233995736766e-17,0.0,1.0,3.0,1.0,16.0,15.0,3.0,14.0,14.0
2024-03-18 16:00:00,오후4시보충,2.0,0.0,19.0,19.0,37.0,2024,3,18,0,0,16,1.0,6.123233995736766e-17,0.0,1.0,4.0,0.0,10.0,10.0,3.3333333333333335,12.0,11.666666666666666
2024-03-19 04:00:00,새벽4시보충,2.0,1.0,4.0,3.0,7.0,2024,3,19,1,0,4,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2.0,0.0,19.0,19.0,3.0,15.0,14.666666666666666
2024-03-19 16:00:00,오후4시보충,1.0,-1.0,23.0,24.0,47.0,2024,3,19,1,0,16,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2.0,1.0,4.0,3.0,2.6666666666666665,11.0,10.666666666666666
2024-03-20 04:00:00,새벽4시보충,2.0,1.0,5.0,4.0,9.0,2024,3,20,2,0,4,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,-1.0,23.0,24.0,1.6666666666666667,15.333333333333334,15.333333333333334
2024-03-20 16:00:00,오후4시보충,2.0,-1.0,16.0,17.0,33.0,2024,3,20,2,0,16,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2.0,1.0,5.0,4.0,1.6666666666666667,10.666666666666666,10.333333333333334
2024-03-21 04:00:00,새벽4시보충,2.0,1.0,10.0,9.0,19.0,2024,3,21,3,0,4,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2.0,-1.0,16.0,17.0,1.6666666666666667,14.666666666666666,15.0
2024-03-21 16:00:00,오후4시보충,1.0,-1.0,14.0,15.0,29.0,2024,3,21,3,0,16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2.0,1.0,10.0,9.0,2.0,10.333333333333334,10.0
2024-03-22 04:00:00,새벽4시보충,3.0,1.0,12.0,11.0,23.0,2024,3,22,4,0,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.0,-1.0,14.0,15.0,1.6666666666666667,13.333333333333334,13.666666666666666
2024-03-22 16:00:00,오후4시보충,1.0,-1.0,7.0,8.0,15.0,2024,3,22,4,0,16,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,3.0,1.0,12.0,11.0,2.0,12.0,11.666666666666666
2024-03-23 04:00:00,새벽4시보충,8.0,3.0,19.0,16.0,31.0,2024,3,23,5,1,4,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,-1.0,7.0,8.0,1.6666666666666667,11.0,11.333333333333334
2024-03-23 16:00:00,오후4시보충,5.0,-2.0,27.0,29.0,50.0,2024,3,23,5,1,16,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,8.0,3.0,19.0,16.0,4.0,12.666666666666666,11.666666666666666
2024-03-24 04:00:00,새벽4시보충,9.0,9.0,24.0,15.0,30.0,2024,3,24,6,1,4,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,5.0,-2.0,27.0,29.0,4.666666666666667,17.666666666666668,17.666666666666668
2024-03-24 16:00:00,오후4시보충,1.0,-10.0,24.0,34.0,52.0,2024,3,24,6,1,16,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,9.0,9.0,24.0,15.0,7.333333333333333,23.333333333333332,20.0
2024-03-25 04:00:00,새벽4시보충,3.0,0.0,7.0,7.0,11.0,2024,3,25,0,0,4,1.0,6.123233995736766e-17,0.0,1.0,1.0,-10.0,24.0,34.0,5.0,25.0,26.0
2024-03-25 16:00:00,오후4시보충,1.0,0.0,3.0,3.0,6.0,2024,3,25,0,0,16,1.0,6.123233995736766e-17,0.0,1.0,3.0,0.0,7.0,7.0,4.333333333333333,18.333333333333332,18.666666666666668
2024-03-26 04:00:00,새벽4시보충,1.0,1.0,5.0,4.0,9.0,2024,3,26,1,0,4,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.0,0.0,3.0,3.0,1.6666666666666667,11.333333333333334,14.666666666666666
2024-03-26 16:00:00,오후4시보충,2.0,-1.0,15.0,16.0,31.0,2024,3,26,1,0,16,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.0,1.0,5.0,4.0,1.6666666666666667,5.0,4.666666666666667
2024-03-27 04:00:00,새벽4시보충,3.0,3.0,15.0,12.0,27.0,2024,3,27,2,0,4,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2.0,-1.0,15.0,16.0,1.3333333333333333,7.666666666666667,7.666666666666667
2024-03-27 16:00:00,오후4시보충,1.0,-3.0,22.0,25.0,44.0,2024,3,27,2,0,16,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,3.0,3.0,15.0,12.0,2.0,11.666666666666666,10.666666666666666
2024-03-28 04:00:00,새벽4시보충,2.0,1.0,13.0,12.0,25.0,2024,3,28,3,0,4,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.0,-3.0,22.0,25.0,2.0,17.333333333333332,17.666666666666668
2024-03-28 16:00:00,오후4시보충,3.0,-1.0,20.0,21.0,41.0,2024,3,28,3,0,16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2.0,1.0,13.0,12.0,2.0,16.666666666666668,16.333333333333332
2024-03-29 16:00:00,오후4시보충,3.0,0.0,17.0,17.0,31.0,2024,3,29,4,0,16,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,3.0,-1.0,20.0,21.0,2.0,18.333333333333332,19.333333333333332
2024-03-30 04:00:00,새벽4시보충,4.0,4.0,16.0,12.0,27.0,2024,3,30,5,1,4,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,3.0,0.0,17.0,17.0,2.6666666666666665,16.666666666666668,16.666666666666668
2024-03-30 16:00:00,오후4시보충,1.0,-3.0,14.0,17.0,24.0,2024,3,30,5,1,16,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,4.0,4.0,16.0,12.0,3.3333333333333335,17.666666666666668,16.666666666666668
2024-03-31 04:00:00,새벽4시보충,5.0,4.0,23.0,19.0,37.0,2024,3,31,6,1,4,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,-3.0,14.0,17.0,2.6666666666666665,15.666666666666666,15.333333333333334
2024-03-31 16:00:00,오후4시보충,2.0,-4.0,20.0,24.0,43.0,2024,3,31,6,1,16,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,5.0,4.0,23.0,19.0,3.3333333333333335,17.666666666666668,16.0
2024-04-01 04:00:00,새벽4시보충,3.0,1.0,14.0,13.0,25.0,2024,4,1,0,0,4,0.8660254037844387,-0.4999999999999998,0.0,1.0,2.0,-4.0,20.0,24.0,2.6666666666666665,19.0,20.0
2024-04-01 16:00:00,오후4시보충,4.0,-1.0,34.0,35.0,69.0,2024,4,1,0,0,16,0.8660254037844387,-0.4999999999999998,0.0,1.0,3.0,1.0,14.0,13.0,3.3333333333333335,19.0,18.666666666666668
2024-04-02 04:00:00,새벽4시보충,5.0,0.0,18.0,18.0,30.0,2024,4,2,1,0,4,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,4.0,-1.0,34.0,35.0,3.0,22.666666666666668,24.0
2024-04-02 16:00:00,오후4시보충,4.0,0.0,25.0,25.0,50.0,2024,4,2,1,0,16,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,5.0,0.0,18.0,18.0,4.0,22.0,22.0
2024-04-03 04:00:00,새벽4시보충,1.0,1.0,10.0,9.0,19.0,2024,4,3,2,0,4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,4.0,0.0,25.0,25.0,4.333333333333333,25.666666666666668,26.0
2024-04-03 16:00:00,오후4시보충,3.0,0.0,21.0,21.0,41.0,2024,4,3,2,0,16,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.0,1.0,10.0,9.0,3.3333333333333335,17.666666666666668,17.333333333333332
2024-04-04 04:00:00,새벽4시보충,2.0,0.0,9.0,9.0,18.0,2024,4,4,3,0,4,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,3.0,0.0,21.0,21.0,2.6666666666666665,18.666666666666668,18.333333333333332
2024-04-04 16:00:00,오후4시보충,3.0,0.0,29.0,29.0,56.0,2024,4,4,3,0,16,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2.0,0.0,9.0,9.0,2.0,13.333333333333334,13.0
2024-04-05 04:00:00,새벽4시보충,3.0,0.0,11.0,11.0,21.0,2024,4,5,4,0,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,3.0,0.0,29.0,29.0,2.6666666666666665,19.666666666666668,19.666666666666668
2024-04-05 16:00:00,오후4시보충,5.0,1.0,31.0,30.0,60.0,2024,4,5,4,0,16,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,3.0,0.0,11.0,11.0,2.6666666666666665,16.333333333333332,16.333333333333332
2024-04-06 04:00:00,새벽4시보충,3.0,1.0,18.0,17.0,34.0,2024,4,6,5,1,4,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,5.0,1.0,31.0,30.0,3.6666666666666665,23.666666666666668,23.333333333333332
2024-04-06 16:00:00,오후4시보충,4.0,-2.0,20.0,22.0,40.0,2024,4,6,5,1,16,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,3.0,1.0,18.0,17.0,3.6666666666666665,20.0,19.333333333333332
2024-04-07 04:00:00,새벽4시보충,5.0,1.0,13.0,12.0,23.0,2024,4,7,6,1,4,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,4.0,-2.0,20.0,22.0,4.0,23.0,23.0
2024-04-07 16:00:00,오후4시보충,4.0,-1.0,22.0,23.0,44.0,2024,4,7,6,1,16,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,5.0,1.0,13.0,12.0,4.0,17.0,17.0
2024-04-08 04:00:00,새벽4시보충,5.0,4.0,21.0,17.0,34.0,2024,4,8,0,0,4,0.8660254037844387,-0.4999999999999998,0.0,1.0,4.0,-1.0,22.0,23.0,4.333333333333333,18.333333333333332,19.0
2024-04-08 16:00:00,오후4시보충,3.0,-3.0,45.0,48.0,89.0,2024,4,8,0,0,16,0.8660254037844387,-0.4999999999999998,0.0,1.0,5.0,4.0,21.0,17.0,4.666666666666667,18.666666666666668,17.333333333333332
2024-04-09 04:00:00,새벽4시보충,3.0,3.0,19.0,16.0,35.0,2024,4,9,1,0,4,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,3.0,-3.0,45.0,48.0,4.0,29.333333333333332,29.333333333333332
2024-04-09 16:00:00,오후4시보충,1.0,-3.0,23.0,26.0,49.0,2024,4,9,1,0,16,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,3.0,3.0,19.0,16.0,3.6666666666666665,28.333333333333332,27.0
2024-04-10 04:00:00,새벽4시보충,3.0,0.0,14.0,14.0,26.0,2024,4,10,2,0,4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.0,-3.0,23.0,26.0,2.3333333333333335,29.0,30.0
2024-04-10 16:00:00,오후4시보충,4.0,0.0,29.0,29.0,55.0,2024,4,10,2,0,16,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,3.0,0.0,14.0,14.0,2.3333333333333335,18.666666666666668,18.666666666666668
2024-04-11 04:00:00,새벽4시보충,2.0,0.0,9.0,9.0,18.0,2024,4,11,3,0,4,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,4.0,0.0,29.0,29.0,2.6666666666666665,22.0,23.0
2024-04-11 16:00:00,오후4시보충,4.0,0.0,30.0,30.0,59.0,2024,4,11,3,0,16,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2.0,0.0,9.0,9.0,3.0,17.333333333333332,17.333333333333332
2024-04-12 04:00:00,새벽4시보충,3.0,1.0,19.0,18.0,37.0,2024,4,12,4,0,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,4.0,0.0,30.0,30.0,3.3333333333333335,22.666666666666668,22.666666666666668
2024-04-12 16:00:00,오후4시보충,4.0,-1.0,36.0,37.0,71.0,2024,4,12,4,0,16,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,3.0,1.0,19.0,18.0,3.0,19.333333333333332,19.0
2024-04-13 04:00:00,새벽4시보충,6.0,3.0,22.0,19.0,37.0,2024,4,13,5,1,4,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,4.0,-1.0,36.0,37.0,3.6666666666666665,28.333333333333332,28.333333333333332
2024-04-13 16:00:00,오후4시보충,1.0,-3.0,30.0,33.0,55.0,2024,4,13,5,1,16,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,6.0,3.0,22.0,19.0,4.333333333333333,25.666666666666668,24.666666666666668
2024-04-14 04:00:00,새벽4시보충,4.0,3.0,12.0,9.0,20.0,2024,4,14,6,1,4,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.0,-3.0,30.0,33.0,3.6666666666666665,29.333333333333332,29.666666666666668
2024-04-14 16:00:00,오후4시보충,5.0,-3.0,30.0,33.0,54.0,2024,4,14,6,1,16,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,4.0,3.0,12.0,9.0,3.6666666666666665,21.333333333333332,20.333333333333332
2024-04-15 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,4,15,0,0,4,0.8660254037844387,-0.4999999999999998,0.0,1.0,5.0,-3.0,30.0,33.0,3.3333333333333335,24.0,25.0
2024-04-15 16:00:00,오후4시보충,3.0,0.0,9.0,9.0,17.0,2024,4,15,0,0,16,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.0,0.0,1.0,1.0,3.3333333333333335,14.333333333333334,14.333333333333334
2024-04-16 04:00:00,새벽4시보충,2.0,0.0,4.0,4.0,8.0,2024,4,16,1,0,4,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,3.0,0.0,9.0,9.0,3.0,13.333333333333334,14.333333333333334
2024-04-16 16:00:00,오후4시보충,3.0,0.0,34.0,34.0,64.0,2024,4,16,1,0,16,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,2.0,0.0,4.0,4.0,2.0,4.666666666666667,4.666666666666667
2024-04-17 04:00:00,새벽4시보충,3.0,0.0,11.0,11.0,22.0,2024,4,17,2,0,4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,3.0,0.0,34.0,34.0,2.6666666666666665,15.666666666666666,15.666666666666666
2024-04-17 16:00:00,오후4시보충,4.0,0.0,30.0,30.0,58.0,2024,4,17,2,0,16,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,3.0,0.0,11.0,11.0,2.6666666666666665,16.333333333333332,16.333333333333332
2024-04-18 04:00:00,새벽4시보충,3.0,1.0,10.0,9.0,17.0,2024,4,18,3,0,4,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,4.0,0.0,30.0,30.0,3.3333333333333335,25.0,25.0
2024-04-18 16:00:00,오후4시보충,2.0,-1.0,35.0,36.0,68.0,2024,4,18,3,0,16,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,3.0,1.0,10.0,9.0,3.3333333333333335,17.0,16.666666666666668
2024-04-19 04:00:00,새벽4시보충,2.0,2.0,15.0,13.0,28.0,2024,4,19,4,0,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2.0,-1.0,35.0,36.0,3.0,25.0,25.0
2024-04-19 16:00:00,오후4시보충,1.0,-2.0,36.0,38.0,70.0,2024,4,19,4,0,16,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2.0,2.0,15.0,13.0,2.3333333333333335,20.0,19.333333333333332
2024-04-20 04:00:00,새벽4시보충,2.0,0.0,8.0,8.0,14.0,2024,4,20,5,1,4,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.0,-2.0,36.0,38.0,1.6666666666666667,28.666666666666668,29.0
2024-04-20 16:00:00,오후4시보충,2.0,0.0,8.0,8.0,16.0,2024,4,20,5,1,16,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,2.0,0.0,8.0,8.0,1.6666666666666667,19.666666666666668,19.666666666666668
2024-04-21 04:00:00,새벽4시보충,6.0,5.0,23.0,18.0,34.0,2024,4,21,6,1,4,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2.0,0.0,8.0,8.0,1.6666666666666667,17.333333333333332,18.0
2024-04-21 16:00:00,오후4시보충,1.0,-5.0,24.0,29.0,51.0,2024,4,21,6,1,16,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,6.0,5.0,23.0,18.0,3.3333333333333335,13.0,11.333333333333334
2024-04-22 04:00:00,새벽4시보충,2.0,0.0,12.0,12.0,24.0,2024,4,22,0,0,4,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.0,-5.0,24.0,29.0,3.0,18.333333333333332,18.333333333333332
2024-04-22 16:00:00,오후4시보충,4.0,0.0,37.0,37.0,69.0,2024,4,22,0,0,16,0.8660254037844387,-0.4999999999999998,0.0,1.0,2.0,0.0,12.0,12.0,3.0,19.666666666666668,19.666666666666668
2024-04-23 04:00:00,새벽4시보충,2.0,0.0,12.0,12.0,24.0,2024,4,23,1,0,4,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,4.0,0.0,37.0,37.0,2.3333333333333335,24.333333333333332,26.0
